country,countryLabel,lifeExpectancy,date
http://www.wikidata.org/entity/Q970,Коморы,61.862,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q970,Коморы,62.24,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q970,Коморы,62.596,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q970,Коморы,62.923,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q970,Коморы,63.216,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q970,Коморы,63.473,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q970,Коморы,63.701,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q800,Коста-Рика,77.288,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q800,Коста-Рика,77.448,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q800,Коста-Рика,77.597,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q800,Коста-Рика,77.736,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q800,Коста-Рика,77.868,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q800,Коста-Рика,77.993,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q800,Коста-Рика,78.114,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q800,Коста-Рика,78.234,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q800,Коста-Рика,78.355,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q800,Коста-Рика,78.481,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q800,Коста-Рика,78.613,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q800,Коста-Рика,78.756,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q800,Коста-Рика,78.911,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q800,Коста-Рика,79.077,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q800,Коста-Рика,79.254,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q800,Коста-Рика,79.44,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q800,Коста-Рика,79.634,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q800,Коста-Рика,79.831,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q800,Коста-Рика,79,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q800,Коста-Рика,79,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q800,Коста-Рика,77,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q800,Коста-Рика,77,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1008,Кот-д’Ивуар,46.969,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1008,Кот-д’Ивуар,46.672,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1008,Кот-д’Ивуар,46.567,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1008,Кот-д’Ивуар,46.637,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1008,Кот-д’Ивуар,46.856,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1008,Кот-д’Ивуар,47.205,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1008,Кот-д’Ивуар,47.658,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1008,Кот-д’Ивуар,48.183,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1008,Кот-д’Ивуар,48.747,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1008,Кот-д’Ивуар,49.321,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1008,Кот-д’Ивуар,49.883,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1008,Кот-д’Ивуар,50.423,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1008,Кот-д’Ивуар,50.945,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1008,Кот-д’Ивуар,51.463,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1008,Кот-д’Ивуар,51.989,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1008,Кот-д’Ивуар,52.52,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1008,Кот-д’Ивуар,53.053,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1008,Кот-д’Ивуар,53.582,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q241,Куба,76.437,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q241,Куба,76.658,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q241,Куба,76.88,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q241,Куба,77.119,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q241,Куба,77.381,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q241,Куба,77.663,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q241,Куба,77.95,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q241,Куба,78.225,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q241,Куба,78.469,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q241,Куба,78.672,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q241,Куба,78.833,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q241,Куба,78.959,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q241,Куба,79.064,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q241,Куба,79.167,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q241,Куба,79.282,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q241,Куба,79.415,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q241,Куба,79.57,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q241,Куба,79.742,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q241,Куба,78,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q241,Куба,78,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q241,Куба,74,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q241,Куба,78,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q817,Кувейт,73.084,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q817,Кувейт,73.16,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q817,Кувейт,73.232,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q817,Кувейт,73.3,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q817,Кувейт,73.367,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q817,Кувейт,73.434,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q817,Кувейт,73.505,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q817,Кувейт,73.584,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q817,Кувейт,73.67,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q817,Кувейт,73.764,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q817,Кувейт,73.868,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q817,Кувейт,73.979,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q817,Кувейт,74.096,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q817,Кувейт,74.217,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q817,Кувейт,74.338,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q817,Кувейт,74.458,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q817,Кувейт,74.577,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q817,Кувейт,74.694,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q817,Кувейт,80,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q817,Кувейт,77,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q817,Кувейт,79,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q817,Кувейт,80,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q813,Кыргызстан,68.6561,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q813,Кыргызстан,68.55854,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q813,Кыргызстан,68.70732,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q813,Кыргызстан,68.1561,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q813,Кыргызстан,68.2561,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q813,Кыргызстан,68.15366,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q813,Кыргызстан,67.9561,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q813,Кыргызстан,67.69512,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q813,Кыргызстан,67.89512,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q813,Кыргызстан,68.45122,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q813,Кыргызстан,69.10244,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q813,Кыргызстан,69.3,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q813,Кыргызстан,69.60244,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q813,Кыргызстан,70.00244,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q813,Кыргызстан,70.20244,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q813,Кыргызстан,70.40244,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q813,Кыргызстан,70.65122,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q813,Кыргызстан,70.95122,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q813,Кыргызстан,72,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q813,Кыргызстан,72,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q813,Кыргызстан,72,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q813,Кыргызстан,72,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q25279,Кюрасао,74.70976,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q25279,Кюрасао,75.36341,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q25279,Кюрасао,75.30976,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q25279,Кюрасао,76.1561,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q25279,Кюрасао,77.47317,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q25279,Кюрасао,77.82439,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q25279,Кюрасао,77.87317,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q819,Лаос,58.359,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q819,Лаос,58.923,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q819,Лаос,59.494,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q819,Лаос,60.07,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q819,Лаос,60.648,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q819,Лаос,61.224,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q819,Лаос,61.793,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q819,Лаос,62.348,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q819,Лаос,62.886,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q819,Лаос,63.402,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q819,Лаос,63.893,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q819,Лаос,64.357,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q819,Лаос,64.795,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q819,Лаос,65.208,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q819,Лаос,65.6,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q819,Лаос,65.975,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q819,Лаос,66.335,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q819,Лаос,66.683,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q819,Лаос,68,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q819,Лаос,68,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q819,Лаос,66,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q819,Лаос,68,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q819,Лаос,69,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q211,Латвия,69.74293,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q211,Латвия,70.31463,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q211,Латвия,70.76098,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q211,Латвия,70.96098,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q211,Латвия,71.26585,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q211,Латвия,72.02683,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q211,Латвия,71.3561,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q211,Латвия,70.86585,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q211,Латвия,71.01951,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q211,Латвия,72.41951,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q211,Латвия,73.08049,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q211,Латвия,73.48293,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q211,Латвия,73.57561,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q211,Латвия,73.77805,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q211,Латвия,73.98293,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q211,Латвия,74.12439,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q211,Латвия,74.48049,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q211,Латвия,74.52927,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q211,Латвия,75,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q211,Латвия,75,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q211,Латвия,73,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q211,Латвия,75,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1013,Лесото,49.971,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1013,Лесото,48.405,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1013,Лесото,47.195,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1013,Лесото,46.394,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1013,Лесото,46.021,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1013,Лесото,46.078,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1013,Лесото,46.521,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1013,Лесото,47.266,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1013,Лесото,48.171,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1013,Лесото,49.112,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1013,Лесото,50.014,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1013,Лесото,50.826,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1013,Лесото,51.53,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1013,Лесото,52.158,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1013,Лесото,52.738,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1013,Лесото,53.268,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1013,Лесото,53.745,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1013,Лесото,54.174,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1014,Либерия,52.314,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1014,Либерия,52.543,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1014,Либерия,52.814,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1014,Либерия,53.323,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1014,Либерия,54.084,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1014,Либерия,55.052,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1014,Либерия,56.136,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1014,Либерия,57.207,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1014,Либерия,58.167,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1014,Либерия,58.977,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1014,Либерия,59.631,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1014,Либерия,60.155,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1014,Либерия,60.615,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1014,Либерия,61.066,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1014,Либерия,61.527,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1014,Либерия,62.007,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1014,Либерия,62.505,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q822,Ливан,73.959,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q822,Ливан,74.447,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q822,Ливан,74.934,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q822,Ливан,75.418,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q822,Ливан,75.892,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q822,Ливан,76.351,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q822,Ливан,76.786,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q822,Ливан,77.187,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q822,Ливан,77.553,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q822,Ливан,77.881,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q822,Ливан,78.173,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q822,Ливан,78.43,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q822,Ливан,78.656,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q822,Ливан,78.86,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q822,Ливан,79.05,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q822,Ливан,79.231,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q822,Ливан,79.409,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q822,Ливан,79.584,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q822,Ливан,79,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q822,Ливан,78,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q822,Ливан,75,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q822,Ливан,74,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1016,Ливия,70.352,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1016,Ливия,70.473,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1016,Ливия,70.616,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1016,Ливия,70.783,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1016,Ливия,70.97,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1016,Ливия,71.17,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1016,Ливия,71.362,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1016,Ливия,71.521,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1016,Ливия,71.629,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1016,Ливия,71.681,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1016,Ливия,71.679,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1016,Ливия,71.643,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1016,Ливия,71.598,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1016,Ливия,71.574,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1016,Ливия,71.592,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1016,Ливия,71.659,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1016,Ливия,71.776,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1016,Ливия,71.934,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q37,Литва,71.57073,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q37,Литва,72.01951,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q37,Литва,71.65854,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q37,Литва,71.76098,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q37,Литва,72.06098,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q37,Литва,71.96098,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q37,Литва,71.25366,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q37,Литва,71.0561,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q37,Литва,70.9,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q37,Литва,71.8122,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q37,Литва,72.91463,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q37,Литва,73.26829,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q37,Литва,73.56341,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q37,Литва,73.86341,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q37,Литва,73.91463,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q37,Литва,74.51707,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q37,Литва,74.32195,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q37,Литва,74.32195,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q37,Литва,76,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q37,Литва,75,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q37,Литва,74,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q37,Литва,76,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q347,Лихтенштейн,79.10976,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q347,Лихтенштейн,76.82683,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q347,Лихтенштейн,79.27561,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q347,Лихтенштейн,79.63659,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q347,Лихтенштейн,79.96098,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q347,Лихтенштейн,81.77073,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q347,Лихтенштейн,80.66829,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q347,Лихтенштейн,80.94878,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q347,Лихтенштейн,81.29512,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q347,Лихтенштейн,82.68293,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q347,Лихтенштейн,81.5,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q347,Лихтенштейн,81.84146,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q347,Лихтенштейн,81.79268,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q347,Лихтенштейн,82.38293,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q347,Лихтенштейн,82.26098,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q347,Лихтенштейн,82.07317,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q347,Лихтенштейн,82.6561,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q347,Лихтенштейн,82.6561,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q347,Лихтенштейн,84,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q347,Лихтенштейн,82,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q347,Лихтенштейн,84,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q347,Лихтенштейн,84,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q32,Люксембург,77.77073,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q32,Люксембург,77.87317,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q32,Люксембург,77.82439,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q32,Люксембург,77.96585,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q32,Люксембург,77.72683,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q32,Люксембург,79.12195,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q32,Люксембург,79.43171,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q32,Люксембург,79.2878,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q32,Люксембург,79.38293,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q32,Люксембург,80.53902,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q32,Люксембург,80.63659,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q32,Люксембург,80.63171,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q32,Люксембург,80.9878,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q32,Люксембург,81.39268,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q32,Люксембург,81.8,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q32,Люксембург,82.22927,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q32,Люксембург,82.29268,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q32,Люксембург,82.29268,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q32,Люксембург,83,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q32,Люксембург,82,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q32,Люксембург,83,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q32,Люксембург,83,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1027,Маврикий,70.96098,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1027,Маврикий,71.66341,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1027,Маврикий,71.76585,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1027,Маврикий,71.96585,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1027,Маврикий,72.1213,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1027,Маврикий,72.27675,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1027,Маврикий,72.4322,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1027,Маврикий,72.4322,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1027,Маврикий,72.57073,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1027,Маврикий,72.57073,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1027,Маврикий,72.88244,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1027,Маврикий,72.96732,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1027,Маврикий,73.26683,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1027,Маврикий,73.86341,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1027,Маврикий,74.01707,2013-01-01T00:00:00Z
